Transaction_ID,Customer_ID,Transaction_Date,Product_ID,Product_Name,Category,Price,Quantity,Total_Spending,Payment_Method,Store_Location,Device_Used,Discount_Applied,Customer_Age,Customer_Gender,Customer_Income,Membership_Level,Rating,Return_Flag
TXN015736,CUST01230,2021-07-14,P0121,Product_113,Fashion,943.24,4.0,3772.96,PayPal,Miami,Mobile,20.0,30,Non-Binary,76806.49575111624,Platinum,1.0,No
TXN053303,CUST04809,2021-05-04,P0137,Product_159,Beauty,11.0,1.0,11.0,Card,Chicago,Mobile,10.0,43,Non-Binary,75000.0,Platinum,3.0,No
TXN082276,CUST02540,2022-03-04,P0077,Product_180,Sports,1829.78,4.0,7319.12,PayPal,Miami,Mobile,0.0,34,Male,76806.49575111624,Bronze,2.0,No
TXN064333,CUST03027,2022-09-25,P0134,Product_73,Home & Kitchen,925.44,4.0,3701.76,Card,New York,Desktop,0.0,37,Non-Binary,75000.0,Platinum,2.0,No
TXN090466,CUST03381,2022-10-26,P0040,Product_22,Electronics,1530.35,2.0,3060.7,Card,Chicago,Desktop,0.0,24,Female,35000.0,Gold,4.0,No
TXN031102,CUST04624,2022-06-02,P0048,Product_189,Beauty,958.69,4.0,3834.76,Card,San Francisco,Desktop,20.0,65,Male,76806.49575111624,Silver,1.0,No
TXN070233,CUST02913,2023-10-13,P0003,Product_91,Beauty,308.05,3.0,924.15,PayPal,Miami,Mobile,0.0,54,Female,125000.0,Platinum,4.0,No
TXN053561,CUST04002,2022-11-24,P0104,Product_127,Books,1614.89,4.0,6459.56,PayPal,Seattle,Mobile,5.0,32,Female,76806.49575111624,Gold,3.0,No
TXN025380,CUST02494,2022-05-15,P0183,Product_45,Electronics,167.79,1.0,167.79,PayPal,San Francisco,Mobile,0.0,74,Male,50000.0,Platinum,5.0,No
TXN023537,CUST00981,2023-11-11,P0121,Product_11,Books,122.81,2.0,245.62,Card,Seattle,Desktop,10.0,54,Male,100000.0,Silver,3.0,No
TXN006759,CUST00466,2021-08-11,P0189,Product_94,Books,1229.12,2.0,2458.24,PayPal,New York,Desktop,0.0,24,Non-Binary,125000.0,Silver,3.0,No
TXN065149,CUST04196,2022-05-19,P0157,Product_85,Home & Kitchen,740.54,2.0,1481.08,Card,Miami,Mobile,0.0,55,Non-Binary,76806.49575111624,Gold,3.0,No
TXN059096,CUST02738,2021-04-14,P0173,Product_29,Books,155.34,2.0,310.68,Card,Seattle,Mobile,0.0,60,Female,50000.0,Gold,4.0,No
TXN035701,CUST00468,2022-08-02,P0043,Product_138,Books,1977.43,4.0,7909.72,Card,New York,Mobile,0.0,53,Male,75000.0,Bronze,2.0,No
TXN046514,CUST03030,2023-07-03,P0050,Product_128,Toys,1906.94,2.0,3813.88,Card,Seattle,Desktop,0.0,31,Female,35000.0,Silver,3.0,No
TXN012666,CUST03897,2021-11-21,P0151,Product_3,Books,876.41,1.0,876.41,Card,Seattle,Mobile,20.0,29,Non-Binary,76806.49575111624,Gold,4.0,Yes
TXN000117,CUST03713,2022-04-30,P0124,Product_69,Home & Kitchen,1645.85,4.0,6583.4,Card,Los Angeles,Desktop,0.0,69,Non-Binary,50000.0,Silver,3.0,No
TXN017804,CUST02445,2022-09-02,P0003,Product_116,Fashion,1001.5,3.0,3004.5,Card,Seattle,Desktop,20.0,37,Female,100000.0,Platinum,3.0,No
TXN078804,CUST03536,2022-08-08,P0102,Product_105,Toys,208.25,3.0,624.75,Card,New York,Mobile,0.0,62,Non-Binary,100000.0,Gold,4.0,No
TXN087021,CUST00449,2023-01-11,P0015,Product_114,Books,893.22,1.0,893.22,PayPal,Houston,Mobile,0.0,30,Non-Binary,76806.49575111624,Gold,3.0,No
TXN031481,CUST02673,2021-10-10,P0091,Product_47,Beauty,836.38,3.0,2509.14,PayPal,Houston,Desktop,0.0,46,Male,100000.0,Bronze,3.0,No
TXN057762,CUST01839,2021-06-05,P0127,Product_146,Books,1035.93,3.0,3107.79,Card,Seattle,Mobile,5.0,54,Male,100000.0,Gold,3.0,No
TXN010546,CUST02832,2021-12-20,P0056,Product_152,Home & Kitchen,56.29,3.0,168.87,PayPal,Houston,Mobile,10.0,63,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN032053,CUST02360,2021-06-19,P0070,Product_156,Fashion,1931.4,3.0,5794.2,Card,Seattle,Desktop,0.0,62,Non-Binary,100000.0,Platinum,1.0,No
TXN061467,CUST02732,2022-09-23,P0199,Product_107,Fashion,389.77,4.0,1559.08,Card,Los Angeles,Desktop,0.0,43,Non-Binary,76806.49575111624,Bronze,4.0,No
TXN067904,CUST01360,2021-10-14,P0117,Product_167,Electronics,1751.12,3.0,5253.36,Card,Miami,Mobile,10.0,72,Non-Binary,76806.49575111624,Gold,3.0,Yes
TXN074150,CUST03806,2023-07-23,P0019,Product_52,Books,1471.77,1.0,1471.77,Card,Seattle,Desktop,0.0,32,Male,35000.0,Silver,3.0,No
TXN008212,CUST02641,2022-04-15,P0013,Product_149,Toys,1441.73,1.0,1441.73,Card,Boston,Desktop,5.0,32,Non-Binary,76806.49575111624,Bronze,2.0,No
TXN032394,CUST04495,2021-12-02,P0080,Product_189,Fashion,197.35,4.0,789.4,PayPal,Seattle,Desktop,0.0,29,Non-Binary,76806.49575111624,Silver,2.0,No
TXN094086,CUST00664,2022-07-09,P0014,Product_181,Home & Kitchen,1681.67,3.0,5045.01,Card,Boston,Mobile,0.0,42,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN080790,CUST03461,2022-08-07,P0104,Product_186,Home & Kitchen,1350.47,2.0,2700.94,Card,Houston,Mobile,0.0,45,Male,35000.0,Silver,3.0,No
TXN070121,CUST03513,2022-08-18,P0040,Product_79,Toys,1319.91,3.0,3959.73,Card,New York,Desktop,10.0,58,Male,76806.49575111624,Gold,3.0,No
TXN043870,CUST04877,2023-07-31,P0198,Product_149,Books,1774.94,3.0,5324.82,PayPal,Miami,Mobile,0.0,30,Male,76806.49575111624,Platinum,3.0,No
TXN013353,CUST03829,2023-03-30,P0154,Product_40,Grocery,1934.96,4.0,7739.84,Card,Miami,Mobile,0.0,52,Non-Binary,125000.0,Silver,3.0,No
TXN021092,CUST02093,2023-10-09,P0131,Product_174,Home & Kitchen,218.8,2.0,437.6,PayPal,New York,Desktop,10.0,34,Female,125000.0,Gold,3.0,No
TXN034879,CUST00283,2023-05-02,P0062,Product_66,Electronics,1039.65,2.0,2079.3,Card,Houston,Desktop,0.0,29,Non-Binary,75000.0,Platinum,4.0,Yes
TXN006728,CUST01145,2023-04-25,P0150,Product_117,Electronics,778.73,4.0,3114.92,PayPal,Chicago,Desktop,0.0,43,Male,100000.0,Bronze,3.0,No
TXN009696,CUST00094,2021-06-09,P0085,Product_100,Home & Kitchen,926.47,3.0,2779.41,Card,Miami,Desktop,20.0,56,Female,75000.0,Silver,3.0,Yes
TXN078437,CUST00469,2023-10-19,P0053,Product_140,Beauty,432.22,1.0,432.22,PayPal,Chicago,Mobile,0.0,61,Male,100000.0,Platinum,3.0,No
TXN031865,CUST04820,2022-08-07,P0156,Product_75,Beauty,593.09,4.0,2372.36,Card,Houston,Desktop,0.0,58,Non-Binary,100000.0,Silver,2.0,No
TXN054873,CUST04368,2021-09-04,P0052,Product_150,Grocery,1556.58,1.0,1556.58,PayPal,Miami,Desktop,0.0,57,Male,35000.0,Silver,3.0,No
TXN054143,CUST00383,2021-03-17,P0071,Product_11,Sports,1317.51,4.0,5270.04,Card,Houston,Desktop,5.0,67,Male,76806.49575111624,Silver,4.0,Yes
TXN004486,CUST01421,2021-11-01,P0150,Product_181,Beauty,1897.99,4.0,7591.96,Card,Houston,Mobile,10.0,18,Female,76806.49575111624,Gold,5.0,No
TXN070292,CUST04696,2021-02-17,P0049,Product_25,Beauty,339.53,1.0,339.53,PayPal,San Francisco,Mobile,0.0,45,Male,75000.0,Silver,3.0,No
TXN095385,CUST00125,2021-10-28,P0087,Product_152,Electronics,1485.69,1.0,1485.69,Card,Houston,Mobile,0.0,27,Female,100000.0,Bronze,1.0,Yes
TXN032631,CUST01996,2023-12-16,P0050,Product_67,Toys,883.69,2.0,1767.38,PayPal,New York,Desktop,0.0,35,Female,100000.0,Bronze,2.0,No
TXN050353,CUST03889,2023-01-22,P0021,Product_122,Beauty,270.86,4.0,1083.44,PayPal,Seattle,Mobile,10.0,64,Female,50000.0,Silver,3.0,No
TXN071876,CUST02327,2021-10-13,P0147,Product_142,Electronics,1958.19,4.0,7832.76,Card,Los Angeles,Desktop,0.0,67,Male,125000.0,Gold,3.0,No
TXN079597,CUST03775,2022-01-15,P0121,Product_90,Toys,1773.03,3.0,5319.09,Card,Los Angeles,Desktop,0.0,41,Non-Binary,76806.49575111624,Platinum,5.0,No
TXN059982,CUST02429,2023-01-06,P0171,Product_164,Books,1166.73,1.0,1166.73,Card,New York,Mobile,10.0,69,Non-Binary,50000.0,Platinum,3.0,No
TXN022258,CUST03080,2022-02-05,P0163,Product_195,Home & Kitchen,443.28,3.0,1329.84,Card,New York,Mobile,5.0,48,Non-Binary,50000.0,Platinum,3.0,No
TXN087473,CUST03685,2022-08-23,P0184,Product_114,Beauty,1322.82,2.0,2645.64,Card,New York,Mobile,0.0,60,Non-Binary,100000.0,Platinum,5.0,No
TXN020335,CUST04749,2022-06-02,P0098,Product_23,Electronics,1183.58,2.0,2367.16,Card,Chicago,Desktop,0.0,34,Female,75000.0,Platinum,2.0,No
TXN092501,CUST04879,2023-05-30,P0029,Product_27,Sports,1182.23,2.0,2364.46,Card,Chicago,Desktop,0.0,67,Female,100000.0,Silver,2.0,No
TXN015967,CUST01203,2022-03-18,P0186,Product_162,Beauty,882.03,1.0,882.03,Card,New York,Desktop,0.0,51,Male,76806.49575111624,Gold,3.0,Yes
TXN019172,CUST04638,2022-12-24,P0050,Product_122,Home & Kitchen,223.64,2.0,447.28,PayPal,Houston,Mobile,0.0,25,Male,50000.0,Silver,1.0,No
TXN057086,CUST01147,2023-08-05,P0108,Product_172,Beauty,807.58,3.0,2422.74,Card,Houston,Desktop,5.0,72,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN094364,CUST01488,2022-12-16,P0069,Product_43,Fashion,147.82,3.0,443.46,PayPal,Miami,Mobile,10.0,64,Non-Binary,35000.0,Platinum,3.0,No
TXN099948,CUST04962,2022-10-15,P0085,Product_98,Grocery,1144.65,2.0,2289.3,Card,San Francisco,Mobile,20.0,31,Female,76806.49575111624,Bronze,1.0,No
TXN054391,CUST00624,2021-09-04,P0099,Product_48,Electronics,531.41,3.0,1594.23,Card,Los Angeles,Mobile,5.0,38,Non-Binary,76806.49575111624,Gold,4.0,No
TXN005819,CUST00601,2021-09-16,P0156,Product_116,Fashion,1081.37,2.0,2162.74,Card,San Francisco,Mobile,0.0,55,Male,76806.49575111624,Gold,4.0,No
TXN008046,CUST01653,2022-06-02,P0154,Product_10,Grocery,1448.16,4.0,5792.64,Card,Miami,Desktop,0.0,60,Female,35000.0,Bronze,4.0,No
TXN010827,CUST01745,2022-08-20,P0173,Product_160,Toys,624.59,1.0,624.59,PayPal,Miami,Desktop,0.0,26,Male,50000.0,Bronze,2.0,No
TXN058327,CUST02084,2023-12-21,P0060,Product_12,Grocery,483.96,1.0,483.96,Card,New York,Desktop,0.0,64,Male,76806.49575111624,Gold,3.0,No
TXN061028,CUST01236,2022-07-25,P0003,Product_67,Books,270.88,3.0,812.64,Card,San Francisco,Mobile,0.0,20,Female,125000.0,Gold,3.0,No
TXN052305,CUST02617,2022-06-16,P0150,Product_128,Grocery,115.43,3.0,346.29,Card,Los Angeles,Mobile,5.0,31,Male,76806.49575111624,Platinum,3.0,No
TXN007864,CUST00126,2023-12-11,P0056,Product_103,Toys,289.48,2.0,578.96,PayPal,San Francisco,Desktop,0.0,72,Female,35000.0,Silver,2.0,No
TXN071393,CUST04470,2023-06-02,P0193,Product_79,Fashion,766.29,3.0,2298.87,PayPal,Boston,Desktop,0.0,50,Male,125000.0,Platinum,3.0,No
TXN035651,CUST03870,2023-09-28,P0198,Product_178,Books,1510.79,3.0,4532.37,Card,New York,Mobile,0.0,68,Male,35000.0,Platinum,2.0,No
TXN061951,CUST04439,2023-07-20,P0028,Product_3,Electronics,584.88,1.0,584.88,PayPal,Los Angeles,Desktop,5.0,34,Male,76806.49575111624,Platinum,3.0,No
TXN074697,CUST00117,2022-01-21,P0144,Product_191,Electronics,1796.05,4.0,7184.2,Card,San Francisco,Mobile,0.0,21,Female,100000.0,Bronze,5.0,No
TXN074903,CUST00961,2022-07-17,P0009,Product_22,Fashion,583.99,1.0,583.99,PayPal,Seattle,Desktop,0.0,53,Non-Binary,75000.0,Bronze,3.0,No
TXN047853,CUST00610,2021-04-13,P0199,Product_164,Books,287.83,3.0,863.49,PayPal,Miami,Desktop,20.0,58,Male,50000.0,Silver,3.0,No
TXN048311,CUST04403,2023-09-18,P0022,Product_166,Fashion,264.42,1.0,264.42,Card,Houston,Desktop,20.0,40,Male,125000.0,Bronze,3.0,No
TXN051108,CUST01494,2021-03-08,P0134,Product_86,Sports,354.16,3.0,1062.48,PayPal,Boston,Mobile,0.0,37,Non-Binary,35000.0,Gold,3.0,No
TXN080059,CUST03783,2021-11-08,P0078,Product_159,Beauty,1550.22,2.0,3100.44,PayPal,Miami,Desktop,0.0,36,Female,76806.49575111624,Silver,1.0,No
TXN022285,CUST04997,2021-12-08,P0103,Product_62,Grocery,1309.94,1.0,1309.94,PayPal,San Francisco,Desktop,0.0,56,Male,75000.0,Platinum,3.0,No
TXN009953,CUST04534,2022-01-03,P0181,Product_63,Books,1125.55,2.0,2251.1,PayPal,Los Angeles,Mobile,0.0,66,Non-Binary,76806.49575111624,Platinum,5.0,No
TXN037217,CUST04338,2022-02-27,P0144,Product_48,Beauty,723.44,4.0,2893.76,Card,Boston,Mobile,0.0,72,Male,76806.49575111624,Silver,2.0,No
TXN061535,CUST00679,2023-05-19,P0001,Product_44,Toys,1772.96,4.0,7091.84,Card,Chicago,Mobile,0.0,38,Female,76806.49575111624,Bronze,2.0,No
TXN021617,CUST00078,2022-03-28,P0179,Product_89,Fashion,62.68,1.0,62.68,Card,Miami,Mobile,0.0,37,Male,100000.0,Bronze,3.0,No
TXN021101,CUST03091,2022-05-17,P0105,Product_143,Beauty,177.94,1.0,177.94,Card,Los Angeles,Mobile,0.0,45,Non-Binary,75000.0,Bronze,3.0,No
TXN027246,CUST02764,2021-10-10,P0022,Product_182,Sports,784.09,2.0,1568.18,Card,Chicago,Desktop,5.0,46,Female,76806.49575111624,Silver,1.0,Yes
TXN014176,CUST02869,2022-05-29,P0199,Product_196,Grocery,1500.54,1.0,1500.54,PayPal,Chicago,Mobile,0.0,19,Male,50000.0,Bronze,4.0,No
TXN081147,CUST01308,2021-03-26,P0107,Product_39,Books,1406.89,4.0,5627.56,Card,Boston,Mobile,0.0,57,Female,50000.0,Platinum,3.0,No
TXN017203,CUST04397,2021-01-05,P0082,Product_124,Grocery,1227.59,1.0,1227.59,Card,Houston,Desktop,20.0,63,Non-Binary,76806.49575111624,Silver,4.0,No
TXN018016,CUST00280,2022-10-24,P0189,Product_196,Beauty,485.55,2.0,971.1,Card,San Francisco,Mobile,10.0,35,Female,100000.0,Gold,3.0,No
TXN036008,CUST00796,2022-04-12,P0157,Product_89,Electronics,555.84,3.0,1667.52,Card,New York,Mobile,0.0,46,Non-Binary,75000.0,Gold,3.0,No
TXN025732,CUST00504,2023-05-03,P0031,Product_101,Home & Kitchen,1442.37,3.0,4327.11,Card,Chicago,Mobile,0.0,22,Non-Binary,75000.0,Platinum,1.0,No
TXN094037,CUST00608,2022-07-28,P0199,Product_150,Fashion,1510.96,4.0,6043.84,Card,Seattle,Mobile,0.0,58,Female,76806.49575111624,Silver,5.0,No
TXN087585,CUST01834,2022-01-03,P0145,Product_169,Fashion,261.49,4.0,1045.96,Card,Boston,Desktop,5.0,42,Male,76806.49575111624,Bronze,3.0,No
TXN016000,CUST04098,2023-08-24,P0031,Product_23,Home & Kitchen,1283.35,1.0,1283.35,PayPal,Boston,Desktop,5.0,32,Female,76806.49575111624,Silver,2.0,No
TXN050171,CUST04717,2022-11-10,P0170,Product_64,Toys,1708.39,1.0,1708.39,Card,Chicago,Mobile,0.0,73,Male,50000.0,Platinum,3.0,No
TXN058180,CUST00972,2022-07-25,P0083,Product_166,Books,1006.6,4.0,4026.4,PayPal,Houston,Mobile,10.0,39,Male,76806.49575111624,Silver,3.0,No
TXN053423,CUST02014,2022-01-04,P0194,Product_91,Books,1861.56,4.0,7446.24,Card,Boston,Mobile,0.0,36,Non-Binary,100000.0,Silver,3.0,No
TXN081335,CUST02520,2021-08-13,P0098,Product_105,Beauty,122.27,4.0,489.08,Card,Chicago,Desktop,0.0,30,Female,76806.49575111624,Silver,3.0,No
TXN013176,CUST03761,2022-01-23,P0080,Product_154,Grocery,1041.79,2.0,2083.58,PayPal,New York,Desktop,0.0,54,Non-Binary,100000.0,Gold,4.0,No
TXN058041,CUST02833,2021-10-01,P0155,Product_197,Sports,1026.65,3.0,3079.95,Card,New York,Mobile,10.0,48,Female,75000.0,Bronze,3.0,No
TXN015663,CUST02658,2023-11-14,P0167,Product_155,Electronics,1410.88,4.0,5643.52,Card,Los Angeles,Desktop,5.0,45,Non-Binary,35000.0,Gold,3.0,No
TXN082758,CUST01850,2023-01-17,P0161,Product_61,Fashion,1472.03,3.0,4416.09,PayPal,Boston,Mobile,20.0,59,Male,76806.49575111624,Platinum,5.0,No
TXN091002,CUST03710,2023-08-27,P0060,Product_75,Grocery,1064.56,2.0,2129.12,PayPal,New York,Mobile,5.0,69,Non-Binary,76806.49575111624,Gold,5.0,No
TXN044530,CUST00169,2023-02-12,P0045,Product_179,Beauty,1394.88,3.0,4184.64,Card,Los Angeles,Mobile,0.0,30,Non-Binary,75000.0,Bronze,5.0,No
TXN090390,CUST04063,2023-08-21,P0134,Product_193,Toys,1563.57,2.0,3127.14,PayPal,San Francisco,Desktop,20.0,73,Male,76806.49575111624,Gold,1.0,No
TXN083888,CUST01379,2023-11-23,P0199,Product_39,Books,661.42,3.0,1984.26,PayPal,New York,Mobile,0.0,60,Female,35000.0,Gold,3.0,No
TXN045683,CUST03304,2021-04-18,P0029,Product_141,Electronics,609.92,4.0,2439.68,Card,Miami,Desktop,0.0,37,Male,35000.0,Bronze,4.0,No
TXN023948,CUST01772,2021-05-08,P0137,Product_168,Grocery,887.12,2.0,1774.24,Card,Miami,Desktop,0.0,32,Non-Binary,125000.0,Gold,3.0,No
TXN075994,CUST00561,2022-07-23,P0121,Product_90,Fashion,167.49,4.0,669.96,Card,San Francisco,Mobile,0.0,47,Non-Binary,100000.0,Gold,3.0,No
TXN055991,CUST01192,2023-02-11,P0007,Product_186,Beauty,834.3,2.0,1668.6,Card,Houston,Mobile,20.0,47,Male,76806.49575111624,Silver,3.0,No
TXN038902,CUST01310,2023-04-17,P0037,Product_179,Fashion,1835.62,4.0,7342.48,Card,Los Angeles,Mobile,10.0,65,Non-Binary,50000.0,Bronze,3.0,No
TXN033584,CUST01893,2023-02-02,P0159,Product_173,Grocery,12.57,2.0,25.14,Card,Houston,Desktop,0.0,25,Non-Binary,75000.0,Gold,1.0,Yes
TXN070117,CUST04027,2023-05-04,P0194,Product_96,Fashion,1202.27,4.0,4809.08,PayPal,Miami,Mobile,0.0,43,Female,50000.0,Platinum,5.0,No
TXN057927,CUST03164,2021-08-14,P0178,Product_111,Beauty,987.1,2.0,1974.2,Card,San Francisco,Mobile,0.0,28,Female,75000.0,Silver,2.0,No
TXN083649,CUST03260,2023-12-08,P0001,Product_30,Home & Kitchen,1787.88,2.0,3575.76,Card,Los Angeles,Desktop,0.0,56,Male,76806.49575111624,Gold,3.0,No
TXN096449,CUST01100,2022-12-03,P0165,Product_72,Books,686.03,1.0,686.03,Card,Miami,Desktop,0.0,21,Female,50000.0,Silver,3.0,No
TXN098305,CUST00531,2021-10-22,P0160,Product_114,Beauty,791.01,4.0,3164.04,Card,Houston,Mobile,0.0,20,Male,76806.49575111624,Bronze,3.0,No
TXN024041,CUST02056,2023-07-21,P0059,Product_80,Electronics,700.28,4.0,2801.12,Card,Miami,Mobile,10.0,18,Male,100000.0,Gold,3.0,No
TXN003902,CUST04129,2021-12-08,P0146,Product_128,Toys,1625.69,2.0,3251.38,Card,San Francisco,Desktop,0.0,62,Female,76806.49575111624,Gold,1.0,No
TXN062817,CUST02557,2023-09-06,P0002,Product_191,Books,386.72,3.0,1160.16,Card,San Francisco,Desktop,5.0,38,Non-Binary,76806.49575111624,Gold,2.0,No
TXN024698,CUST00431,2022-07-26,P0127,Product_183,Toys,1053.18,1.0,1053.18,Card,New York,Desktop,5.0,52,Female,76806.49575111624,Silver,3.0,Yes
TXN092305,CUST04281,2022-10-08,P0023,Product_75,Books,47.16,4.0,188.64,Card,Los Angeles,Desktop,10.0,35,Male,35000.0,Platinum,3.0,No
TXN032891,CUST01564,2021-10-17,P0114,Product_13,Fashion,536.65,3.0,1609.95,PayPal,Boston,Mobile,5.0,55,Male,76806.49575111624,Platinum,5.0,No
TXN072740,CUST00863,2022-11-04,P0169,Product_19,Electronics,899.98,2.0,1799.96,Card,Seattle,Mobile,0.0,69,Male,125000.0,Gold,3.0,No
TXN012439,CUST04838,2023-05-01,P0181,Product_7,Grocery,1549.86,3.0,4649.58,Card,Miami,Desktop,0.0,55,Non-Binary,76806.49575111624,Bronze,5.0,No
TXN030401,CUST02906,2022-05-11,P0007,Product_93,Home & Kitchen,1181.35,4.0,4725.4,Card,Chicago,Mobile,0.0,20,Female,75000.0,Silver,3.0,No
TXN034055,CUST01915,2022-04-12,P0005,Product_192,Fashion,1886.59,1.0,1886.59,PayPal,Miami,Desktop,20.0,56,Non-Binary,76806.49575111624,Silver,4.0,No
TXN022649,CUST02070,2022-01-13,P0121,Product_41,Fashion,462.78,1.0,462.78,Card,Miami,Desktop,0.0,20,Male,125000.0,Bronze,3.0,No
TXN090986,CUST00551,2023-11-13,P0115,Product_137,Toys,372.7,1.0,372.7,Card,Seattle,Desktop,10.0,35,Non-Binary,50000.0,Gold,3.0,No
TXN083212,CUST02775,2021-11-19,P0152,Product_110,Toys,734.53,4.0,2938.12,Card,Miami,Mobile,0.0,56,Non-Binary,125000.0,Silver,1.0,No
TXN022720,CUST03317,2021-04-21,P0017,Product_8,Books,138.15,1.0,138.15,Card,New York,Mobile,0.0,71,Non-Binary,76806.49575111624,Gold,3.0,No
TXN077086,CUST04960,2021-10-13,P0081,Product_61,Fashion,215.94,1.0,215.94,PayPal,New York,Mobile,0.0,21,Female,100000.0,Silver,3.0,No
TXN019775,CUST00261,2022-05-02,P0188,Product_47,Fashion,1811.41,3.0,5434.23,Card,Boston,Mobile,10.0,45,Female,125000.0,Platinum,3.0,No
TXN071863,CUST04616,2023-08-17,P0136,Product_78,Sports,1899.53,4.0,7598.12,Card,San Francisco,Mobile,0.0,58,Non-Binary,125000.0,Bronze,3.0,No
TXN025724,CUST01271,2022-10-18,P0052,Product_14,Books,1618.7,3.0,4856.1,Card,Miami,Desktop,0.0,24,Male,100000.0,Platinum,5.0,No
TXN056192,CUST00887,2022-01-10,P0051,Product_56,Home & Kitchen,1635.77,2.0,3271.54,Card,New York,Desktop,0.0,46,Non-Binary,50000.0,Platinum,1.0,No
TXN089597,CUST00282,2021-09-17,P0065,Product_28,Books,1791.22,2.0,3582.44,PayPal,New York,Desktop,0.0,67,Non-Binary,125000.0,Silver,1.0,No
TXN046706,CUST04002,2021-06-25,P0168,Product_176,Beauty,1175.91,4.0,4703.64,Card,Seattle,Mobile,10.0,33,Non-Binary,100000.0,Platinum,3.0,No
TXN013385,CUST01557,2022-09-17,P0121,Product_56,Electronics,1560.49,2.0,3120.98,Card,Chicago,Mobile,0.0,64,Male,76806.49575111624,Gold,4.0,No
TXN078877,CUST04239,2023-03-11,P0038,Product_125,Electronics,963.42,3.0,2890.26,Card,Chicago,Mobile,0.0,53,Non-Binary,76806.49575111624,Silver,2.0,No
TXN013838,CUST02915,2023-08-08,P0019,Product_43,Electronics,432.88,4.0,1731.52,Card,Boston,Mobile,10.0,73,Male,35000.0,Gold,3.0,No
TXN068866,CUST00278,2023-05-15,P0016,Product_36,Books,799.62,4.0,3198.48,Card,Houston,Mobile,20.0,27,Male,76806.49575111624,Gold,3.0,No
TXN053611,CUST03409,2021-02-22,P0095,Product_72,Sports,1149.42,1.0,1149.42,PayPal,Miami,Mobile,10.0,60,Female,76806.49575111624,Platinum,5.0,No
TXN079735,CUST04286,2023-01-06,P0006,Product_55,Home & Kitchen,590.22,1.0,590.22,PayPal,Los Angeles,Desktop,0.0,56,Female,76806.49575111624,Silver,3.0,No
TXN058196,CUST00818,2021-06-13,P0133,Product_179,Electronics,892.24,1.0,892.24,Card,Miami,Desktop,0.0,68,Female,100000.0,Platinum,3.0,No
TXN065392,CUST01389,2023-01-02,P0034,Product_90,Fashion,170.09,1.0,170.09,PayPal,Miami,Mobile,0.0,27,Male,76806.49575111624,Platinum,4.0,No
TXN071630,CUST02712,2022-06-01,P0146,Product_97,Electronics,558.32,2.0,1116.64,Card,Boston,Desktop,0.0,35,Female,50000.0,Gold,3.0,No
TXN008244,CUST04653,2022-12-11,P0146,Product_171,Grocery,1471.12,4.0,5884.48,PayPal,Los Angeles,Mobile,10.0,63,Non-Binary,100000.0,Silver,3.0,No
TXN097747,CUST02213,2021-08-21,P0173,Product_27,Books,271.17,2.0,542.34,PayPal,Boston,Mobile,0.0,38,Female,50000.0,Bronze,2.0,No
TXN073370,CUST03958,2021-08-25,P0063,Product_130,Toys,1331.54,4.0,5326.16,PayPal,Miami,Desktop,0.0,41,Male,125000.0,Gold,3.0,No
TXN087574,CUST01045,2022-09-22,P0106,Product_165,Electronics,1209.78,2.0,2419.56,Card,Boston,Mobile,10.0,45,Non-Binary,75000.0,Silver,3.0,No
TXN004060,CUST03744,2022-11-06,P0031,Product_81,Grocery,492.46,3.0,1477.38,PayPal,Seattle,Mobile,0.0,62,Female,76806.49575111624,Silver,3.0,No
TXN074162,CUST01472,2023-08-02,P0012,Product_193,Books,1793.37,4.0,7173.48,Card,Los Angeles,Mobile,20.0,39,Female,50000.0,Platinum,3.0,No
TXN054709,CUST00131,2021-02-20,P0158,Product_101,Fashion,572.48,3.0,1717.44,PayPal,Houston,Desktop,0.0,66,Male,50000.0,Silver,5.0,No
TXN098063,CUST01018,2022-08-22,P0176,Product_140,Electronics,1254.72,3.0,3764.16,Card,San Francisco,Mobile,20.0,18,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN038532,CUST04870,2021-12-20,P0150,Product_187,Electronics,1310.73,4.0,5242.92,Card,San Francisco,Mobile,0.0,74,Non-Binary,75000.0,Gold,1.0,No
TXN037139,CUST00959,2023-04-07,P0107,Product_10,Sports,1105.88,4.0,4423.52,Card,San Francisco,Desktop,10.0,48,Female,100000.0,Platinum,3.0,No
TXN061435,CUST00354,2023-04-18,P0047,Product_171,Fashion,1767.79,3.0,5303.37,PayPal,Houston,Desktop,0.0,55,Male,125000.0,Platinum,1.0,Yes
TXN090644,CUST02875,2021-02-23,P0060,Product_4,Sports,949.67,2.0,1899.34,Card,Chicago,Mobile,5.0,56,Male,76806.49575111624,Silver,5.0,No
TXN048023,CUST03228,2023-05-31,P0016,Product_78,Home & Kitchen,474.61,1.0,474.61,Card,Seattle,Desktop,0.0,57,Female,100000.0,Gold,2.0,No
TXN023241,CUST04246,2021-08-17,P0106,Product_192,Grocery,467.94,1.0,467.94,PayPal,New York,Desktop,0.0,21,Non-Binary,125000.0,Bronze,5.0,No
TXN018622,CUST00722,2023-12-04,P0169,Product_19,Fashion,411.71,2.0,823.42,Card,San Francisco,Desktop,10.0,18,Non-Binary,76806.49575111624,Gold,3.0,No
